CONTAINER_ID,RELEASE_ID,WBODY_ID,WBODY_TYPE,NEW_WATERSHED_CODE,WATERBODY_IDENTIFIER,GAZETTED_NAME,SPECIES_CODE,SPECIES_NAME,BROOD_YEAR,HATCHERY_CODE,HATCHERY_NAME,RELEASE_DATE,YEAR,MONTH,DAY,EGGS_IND,STRAIN_NAME,STRAIN_WBODY_ID,SOURCE_NAME,SOURCE_WBODY_ID,ORIGIN,LIFE_STAGE,LIFE_STAGE_CODE,MARK_DESCRIPTION,MARK_DESCRIPTION_CODE,RELEASED_QUANTITY,AVERAGE_WEIGHT,RELEASE_MECHANISM,RELEASE_MECHANISM_CODE,RELEASE_SITE_NAME,RELEASE_SITE_CODE,GENOTYPE_NAME,GENOTYPE_CODE,WATER_TEMPERATURE,PH_LEVEL,COMMENTS,WITNESSED_IND,AGENCY_NAME,AGENCY_CODE,WBODY_ALIASES,PRIMARY_REGION_CODE,PRIMARY_REGION_NAME
4850,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1989,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1989,10,17,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Parr,PA,Right Maxillary,RM,9000,14.6,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,8,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4887,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1987,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1988,4,26,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,8011,80.8,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4886,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1987,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1988,4,21,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,10933,65.9,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4884,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1986,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1987,4,29,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,12128,70,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4883,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1986,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1987,4,22,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,6388,98,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4881,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1985,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1986,4,23,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,27953,69.6,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4889,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1988,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1989,4,28,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,22393,83.2,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4880,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1984,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1985,5,22,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,12930,62.2,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4879,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1984,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1985,5,17,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,11757,51.8,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4882,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1986,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1987,4,13,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,6287,86.5,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4885,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1987,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1988,4,7,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,4000,62.5,UNKNOWN,U,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4872,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1981,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1982,5,22,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Parr,PA,Coded Wire Tag,CWT,1200,15,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4865,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1979,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1980,5,13,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,7773,43.6,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4866,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1979,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1980,5,13,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,22327,43.6,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4873,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1982,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1983,5,1,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,12616,80.9,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4849,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1983,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1983,12,16,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Parr,PA,No Mark,NONE,4000,7.8,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4867,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1980,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1981,4,20,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,13339,68.5,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4870,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1981,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1982,5,12,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,24388,66.8,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4871,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1981,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1982,5,12,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,1283,67,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4875,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1982,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1983,5,15,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,3092,18.1,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4874,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1982,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1983,5,5,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,8823,48.3,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4899,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1995,BIGQ,BIG QUALICUM HATCHERY,2.00E+13,1996,5,13,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,12636,57.2,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4852,23452,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1956,PPH,Puntledge Park Hatchery,1.96E+13,1957,5,2,N,UNKNOWN,,UNKNOWN,,Wild,Smolt,SM,No Mark,NONE,1000,65,TRUCK,T,MAIN - PPH,MAIN,Diploid,2N,0,,,N,"Unknown",U,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4897,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1993,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1994,5,6,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,1248,32.1,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4896,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1993,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1994,5,4,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,3363,57.7,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4898,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1994,BIGQ,BIG QUALICUM HATCHERY,2.00E+13,1995,5,1,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,7718,70.4,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4901,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1996,BIGQ,BIG QUALICUM HATCHERY,2.00E+13,1997,5,1,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,8102,49,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
50875,23452,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,0,PPH,Puntledge Park Hatchery,1.96E+13,1957,1,1,N,UNKNOWN,,TACOMA WASHINGTON,,Wild,Yearling,YE,No Mark,NONE,1000,,UNKNOWN,U,MAIN - PPH,MAIN,Diploid,2N,0,,,N,"Unknown",U,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4900,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1995,BIGQ,BIG QUALICUM HATCHERY,2.00E+13,1996,5,21,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,5224,38.7,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4895,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1992,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1993,5,5,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,21934,63.9,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4857,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1974,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1975,5,23,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,No Mark,NONE,22382,56.8,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4856,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1974,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1975,5,16,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Parr,PA,No Mark,NONE,9464,20.6,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4893,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1990,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1991,5,23,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,22886,81.4,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,7.7,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4862,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1978,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1979,5,8,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,20277,51,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4861,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1978,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1979,4,15,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Coded Wire Tag,CWT,6852,42.9,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4894,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1991,BIGQ,BIG QUALICUM HATCHERY,1.99E+13,1992,4,27,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,20276,71.1,SITE,S,MAIN - BIGQ,MAIN,Diploid,2N,8,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4878,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1983,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1984,5,11,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Parr,PA,Adipose,AD,5409,26.3,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
4877,23529,307464,S,920-490700-00000-00000-0000-0000-000-000-000-000-000-000,00000PARK,QUALICUM RIVER,ST,Steelhead,1983,BIGQ,BIG QUALICUM HATCHERY,1.98E+13,1984,5,10,N,BIG QUALICUM R,307464,BIG QUALICUM R,307464,Wild,Smolt,SM,Adipose,AD,10071,79.8,TRUCK,T,MAIN - BIGQ,MAIN,Diploid,2N,0,,,N,"Federal",D,"BIG QUALICUM RIVER, QUALICUM RIVER UPPER",1,Vancouver Island & Knight Inlet
55009,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2006,QRH,QUATSE RIVER HATCHERY,2.01E+13,2006,8,31,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,2209,3.1,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,14,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
55010,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2006,QRH,QUATSE RIVER HATCHERY,2.01E+13,2007,2,20,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,No Mark,NONE,2226,8.2,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,4,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
55011,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2006,QRH,QUATSE RIVER HATCHERY,2.01E+13,2007,5,24,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,18280,69.9,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,9,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
55771,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2007,QRH,QUATSE RIVER HATCHERY,2.01E+13,2008,5,22,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,19459,64.1,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,11,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
63926,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2012,QRH,QUATSE RIVER HATCHERY,2.01E+13,2013,5,23,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,19966,74.2,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
66436,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2014,QRH,QUATSE RIVER HATCHERY,2.02E+13,2015,5,6,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,18263,70.3,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
72337,24473,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2017,QRH,QUATSE RIVER HATCHERY,2.02E+13,2018,5,16,N,QUATSE R,314411,QUATSE R,314411,Wild,Fry,FR,Adipose,AD,983,5.1,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
72338,24472,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2017,QRH,QUATSE RIVER HATCHERY,2.02E+13,2018,5,16,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,20446,47.6,TRUCK,T,O'CONNOR LAKE NETPENS,OP,Diploid,2N,,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5069,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2005,QRH,QUATSE RIVER HATCHERY,2.01E+13,2006,5,16,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,17988,68,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,15,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5066,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2004,QRH,QUATSE RIVER HATCHERY,2.01E+13,2005,5,25,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,15932,78.5,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,12,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5068,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2005,QRH,QUATSE RIVER HATCHERY,2.01E+13,2005,11,24,N,QUATSE R,314411,QUATSE R,314411,Wild,Parr,PA,Adipose,AD,2267,8.4,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,10,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5021,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1986,QRH,QUATSE RIVER HATCHERY,1.99E+13,1986,10,28,N,QUATSE R,314411,QUATSE R,314411,Wild,Parr,PA,No Mark,NONE,12678,16,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5055,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1999,QRH,QUATSE RIVER HATCHERY,2.00E+13,2000,5,3,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,9880,40.5,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5057,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2000,QRH,QUATSE RIVER HATCHERY,2.00E+13,2001,5,25,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose & Right Maxillary,ARM,8218,29.4,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5053,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1998,QRH,QUATSE RIVER HATCHERY,2.00E+13,1999,5,14,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose,AD,16551,71,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5059,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,2001,QRH,QUATSE RIVER HATCHERY,2.00E+13,2002,5,24,N,QUATSE R,314411,QUATSE R,314411,Wild,Smolt,SM,Adipose & Right Maxillary,ARM,4900,57.6,TRUCK,T,MAIN - QRH,MAIN,Diploid,2N,8.5,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
5022,23446,314411,S,920-896200-00000-00000-0000-0000-000-000-000-000-000-000,00000NEVI,QUATSE RIVER,ST,Steelhead,1986,QRH,QUATSE RIVER HATCHERY,1.99E+13,1986,11,15,N,QUATSE R,314411,QUATSE R,314411,Wild,Parr,PA,No Mark,NONE,1477,12.9,UNKNOWN,U,MAIN - QRH,MAIN,Diploid,2N,0,,,N,"Public Involvement",X,,1,Vancouver Island & Knight Inlet
