Region,Stream,Ecotype,Season,Responses,^Anglers,^Days,^Wild_Kept,^Wild_Rel,^Hatch_Kept,^Hatch_Rel,^Wild_Tot,^Hatch_Tot,^Kept_Tot,^Rel_Tot,^Catch_Tot,New WSC
5,TASEKO RIVER,S,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TASEKO RIVER,S,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-13400-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1967/1968,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1968/1969,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1969/1970,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1970/1971,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1971/1972,UN,5,11,6,12,0,0,18,0,6,12,18,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1972/1973,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1973/1974,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1974/1975,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1975/1976,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1976/1977,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1977/1978,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1978/1979,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1979/1980,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1980/1981,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1981/1982,UN,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1983/1984,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1984/1985,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1985/1986,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1987/1988,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1988/1989,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1989/1990,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1991/1992,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1992/1993,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1993/1994,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1994/1995,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1998/1999,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2011/2012,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
5,TSUNIAH CREEK,U,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,150-335700-65100-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1967/1968,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1968/1969,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1969/1970,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1970/1971,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1971/1972,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1972/1973,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1973/1974,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1974/1975,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1975/1976,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1976/1977,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1977/1978,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1978/1979,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1979/1980,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1980/1981,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1981/1982,UN,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1982/1983,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1983/1984,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1984/1985,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1985/1986,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1986/1987,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1987/1988,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1988/1989,1,4,4,0,4,0,0,4,0,0,4,4,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1989/1990,1,4,4,0,4,0,0,4,0,0,4,4,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1990/1991,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1991/1992,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1992/1993,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1993/1994,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1994/1995,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1995/1996,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1996/1997,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1997/1998,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1998/1999,1*,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,1999/2000,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2000/2001,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2001/2002,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2002/2003,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2003/2004,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2005/2006,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2006/2007,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2007/2008,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2009/2010,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2010/2011,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2011/2012,1,5,5,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2012/2013,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2013/2014,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2014/2015,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2015/2016,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2016/2017,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2017/2018,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2018/2019,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2019/2020,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,AALTANHASH RIVER,W,2020/2021,0,0,0,0,0,0,0,0,0,0,0,0,910-550600-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1967/1968,UN,213,790,475,0,0,0,475,0,475,0,475,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1968/1969,UN,295,1161,722,0,0,0,722,0,722,0,722,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1969/1970,UN,392,1747,763,0,0,0,763,0,763,0,763,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1970/1971,UN,387,1723,597,1321,0,0,1918,0,597,1321,1918,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1971/1972,UN,324,1754,396,1265,0,0,1661,0,396,1265,1661,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1972/1973,UN,263,1214,231,668,0,0,899,0,231,668,899,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1973/1974,UN,177,862,109,662,0,0,771,0,109,662,771,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1974/1975,UN,262,1162,145,775,0,0,920,0,145,775,920,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1975/1976,UN,277,1367,172,762,0,0,934,0,172,762,934,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1976/1977,UN,275,1185,157,977,0,0,1134,0,157,977,1134,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1977/1978,UN,315,1757,146,2016,0,0,2162,0,146,2016,2162,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1978/1979,UN,324,1552,107,1648,0,0,1755,0,107,1648,1755,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1979/1980,UN,322,1509,165,1023,0,0,1188,0,165,1023,1188,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1980/1981,UN,388,2065,154,2523,0,0,2677,0,154,2523,2677,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1981/1982,UN,295,1505,115,1815,2,45,1930,47,117,1860,1977,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1982/1983,173,352,1831,100,1711,5,7,1811,12,105,1718,1823,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1983/1984,155,395,1972,87,1290,2,48,1377,50,89,1338,1427,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1984/1985,180,359,2083,87,2619,2,56,2706,58,89,2675,2764,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1985/1986,197,428,2483,126,3494,5,94,3620,99,131,3588,3719,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1986/1987,225,609,3361,168,5268,10,35,5436,45,178,5303,5481,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1987/1988,225,505,3172,0,3708,0,80,3708,80,0,3788,3788,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1988/1989,202,521,3439,25,4952,9,143,4977,152,34,5095,5129,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1989/1990,167,393,2503,4,2728,0,42,2732,42,4,2770,2774,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1990/1991,194,518,2989,38,3804,0,19,3842,19,38,3823,3861,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1991/1992,160,450,2579,9,1943,0,7,1952,7,9,1950,1959,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1992/1993,187,450,2331,0,2959,0,71,2959,71,0,3030,3030,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1993/1994,160,418,2023,0,3176,0,33,3176,33,0,3209,3209,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1994/1995,191,492,2572,0,4385,3,53,4385,56,3,4438,4441,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1995/1996,196,527,2974,17,4594,0,42,4611,42,17,4636,4653,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1996/1997,137,527,3060,35,4148,0,41,4183,41,35,4190,4225,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1997/1998,135,675,3961,0,5797,0,14,5797,14,0,5811,5811,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1998/1999,211,578,3213,73,6512,0,98,6584,98,73,6610,6683,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,1999/2000,215,600,3624,76,6627,0,45,6703,45,76,6672,6749,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2000/2001,211,662,3712,12,6499,0,108,6511,108,12,6607,6619,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2001/2002,231,738,5329,3,7281,0,48,7284,48,3,7329,7332,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2002/2003,204,566,3257,8,5735,0,22,5742,22,8,5757,5765,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2003/2004,204,579,3684,12,4481,0,29,4493,29,12,4509,4522,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2004/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2005/2006,160,450,3171,46,4576,0,35,4622,35,46,4611,4657,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2006/2007,151,469,3192,41,3632,316,17,3673,333,357,3649,4006,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2007/2008,138,425,2574,0,3084,0,8,3084,8,0,3092,3092,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2008/2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2009/2010,192,543,3351,12,4189,4,65,4201,69,16,4254,4270,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2010/2011,149,397,2500,4,4967,0,0,4971,0,4,4967,4971,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2011/2012,178,551,2916,0,4467,41,63,4467,105,41,4531,4572,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2012/2013,189,580,3131,0,6021,0,61,6021,61,0,6082,6082,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2013/2014,164,492,2673,24,4239,0,24,4262,24,24,4262,4286,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2014/2015,170,556,3051,7,4907,0,188,4914,188,7,5095,5103,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2015/2016,171,493,2707,47,4015,0,45,4062,45,47,4060,4106,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2016/2017,170,518,2864,35,4702,0,17,4737,17,35,4719,4753,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2017/2018,185,539,2985,0,3300,0,59,3300,59,0,3359,3359,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2018/2019,194,548,3384,0,5909,0,57,5909,57,0,5966,5966,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2019/2020,179,558,2895,16,2736,0,111,2752,111,16,2847,2863,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BABINE RIVER,S,2020/2021,69,310,1417,35,1547,0,0,1583,0,35,1547,1583,480-000000-00000-00000-0000-0000-000-000-000-000-000-000
6,BEAR RIVER REG6,W,1967/1968,UN,77,195,119,0,0,0,119,0,119,0,119,910-999400-00000-00000-0000-0000-000-000-000-000-000-000
6,BEAR RIVER REG6,W,1968/1969,UN,46,129,43,0,0,0,43,0,43,0,43,910-999400-00000-00000-0000-0000-000-000-000-000-000-000
6,BEAR RIVER REG6,W,1969/1970,UN,132,422,221,0,0,0,221,0,221,0,221,910-999400-00000-00000-0000-0000-000-000-000-000-000-000
6,BEAR RIVER REG6,W,1970/1971,UN,66,153,27,5,0,0,32,0,27,5,32,910-999400-00000-00000-0000-0000-000-000-000-000-000-000
